,player_id,player_name,club,birthday,age,foot,squad_num,total_xG,total_xA,total_xG+xA,goals,xG+xA/90,transfer_value(USD),total_minutes_played
143,8995.0,Javier Toledo,Squad Club Atlético Tucumán,"Apr 24, 1986 (32)",32,right,12.0,0.9100000262260437,0.62,1.53,0.0,1.044236602628918,0.34,131.86666666666667
144,58422.0,Diego Viera,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Apr 30, 1991 (27)",27,right,5.0,0.8999999761581421,0.0,0.9,1.0,0.075,1.71,1080.0
145,156.0,Pablo Ledesma,Squad Club Atlético Patronato de la Juventud Católica,"Feb 4, 1984 (34)",34,right,27.0,0.8999999761581421,0.83,1.73,1.0,0.3119719485723827,0.29,499.0833333333333
146,52684.0,Carlos Auzqui,Squad Club Atlético Huracán,"Sep 18, 1991 (27)",27,right,11.0,0.8999999761581421,0.55,1.45,1.0,0.21591065765889972,2.29,604.4166666666667
147,97535.0,Cristian Espinoza,Squad Club Atlético Boca Juniors,"Apr 3, 1995 (23)",23,right,11.0,0.8999999761581421,0.54,1.44,2.0,0.43621676203298543,1.71,297.1
148,215475.0,Thiago Almada,Squad Club Atlético Vélez Sarsfield,"Apr 26, 2001 (17)",17,right,23.0,0.8899999856948853,0.07,0.96,2.0,0.2586052080215504,,334.1
149,87415.0,Marcelo Ortiz,Squad Club Atlético Rosario Central,"Jan 13, 1994 (24)",24,right,6.0,0.8899999856948853,0.77,1.66,0.0,0.33199999999999996,0.06,450.0
150,17376.0,Jonathan Sandoval,Squad Asociación Atlética Argentinos Juniors,"Jun 25, 1987 (31)",31,right,15.0,0.8799999952316284,0.49,1.37,0.0,0.12584414921666356,0.34,979.7833333333333
151,40071.0,Darío Benedetto,Squad Club Atlético Boca Juniors,"May 17, 1990 (28)",28,right,9.0,0.8799999952316284,0.45,1.33,0.0,0.3913256688279846,11.43,305.8833333333333
152,66596.0,Gustavo Villarruel,Squad Club Atlético San Martín (SJ),"Apr 2, 1992 (26)",26,right,27.0,0.8799999952316284,0.08,0.96,1.0,0.19498251024937,0.4,443.1166666666667
153,33058.0,Gustavo Bou,Squad Racing Club,"Feb 18, 1990 (28)",28,right,7.0,0.8600000143051147,0.53,1.39,1.0,0.4284246575342465,5.71,292.0
154,117605.0,Kevin Ramírez,Squad Club Atlético Tigre,"Apr 1, 1994 (24)",24,left,27.0,0.8600000143051147,0.0,0.86,0.0,0.4185669220369535,1.55,184.91666666666669
155,25625.0,Carlos Quintana,Squad Club Atlético Talleres,"Feb 11, 1988 (30)",30,right,2.0,0.8500000238418579,0.5,1.35,0.0,0.15424654056112733,1.71,787.7
156,70151.0,Teodoro Paredes,Squad Club Atlético Newell's Old Boys,"Apr 1, 1993 (25)",25,right,13.0,0.8500000238418579,0.23,1.08,0.0,0.18000000000000002,0.23,540.0
157,145349.0,Tomás Pochettino,Squad Club Atlético Talleres,"Feb 1, 1996 (22)",22,right,32.0,0.8399999737739563,0.26,1.1,0.0,0.16727211286643576,2.29,591.85
158,28146.0,Rolando García Guerreño,Squad Club Atlético Lanús,"Feb 10, 1990 (28)",28,right,23.0,0.8399999737739563,0.3,1.14,0.0,0.15796361396936182,1.71,649.5166666666667
159,39742.0,Guillermo Acosta,Squad Club Atlético Tucumán,"Oct 31, 1988 (30)",30,right,8.0,0.8299999833106995,0.41,1.24,2.0,0.10536751168389745,0.57,1059.15
160,126.0,Jesús Dátolo,Squad Club Atlético Banfield,"May 19, 1984 (34)",34,left,10.0,0.8299999833106995,0.14,0.97,2.0,0.14125832636660285,0.86,618.0166666666667
161,193905.0,Julián Carranza,Squad Club Atlético Banfield,"May 22, 2000 (18)",18,right,21.0,0.8100000023841858,0.34,1.15,1.0,0.3753172972319594,2.29,275.76666666666665
162,37080.0,Leonardo Sigali,Squad Racing Club,"May 29, 1987 (31)",31,right,30.0,0.800000011920929,0.21,1.01,0.0,0.09066276576292036,3.43,1002.6166666666667
163,114498.0,Iván Colman,Squad Club Atlético Aldosivi,"May 6, 1995 (23)",23,right,28.0,0.7900000214576721,0.29,1.08,1.0,0.10951907006441193,0.57,887.5166666666668
164,96298.0,Iván Ramírez,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Dec 8, 1994 (23)",23,right,15.0,0.7799999713897705,0.69,1.47,0.0,0.252208171824363,0.29,524.5666666666666
165,69929.0,Jonás Aguirre,Squad Club Atlético Belgrano,"Mar 5, 1992 (26)",26,left,20.0,0.7799999713897705,0.44,1.22,2.0,0.3151097718467499,0.69,348.45
166,100778.0,Rodrigo Moreira,Squad Club Atlético San Martín (Tucumán),"Jul 15, 1996 (22)",22,right,4.0,0.7799999713897705,0.65,1.43,0.0,0.20428571428571426,0.46,630.0
167,85311.0,Lucas Albertengo,Squad Club Estudiantes de La Plata,"Jan 30, 1991 (27)",27,right,7.0,0.7699999809265137,0.07,0.84,1.0,0.20471161657189274,2.06,369.3
168,215457.0,Adolfo Gaich,Squad Club Atlético San Lorenzo de Almagro,"Feb 26, 1999 (19)",19,right,38.0,0.7699999809265137,0.4,1.17,1.0,0.2978924041680418,,353.48333333333335
169,186030.0,Emiliano Purita,Squad Club Atlético San Martín (Tucumán),"Mar 25, 1997 (21)",21,right,30.0,0.7599999904632568,0.13,0.89,0.0,0.1383300233140489,0.23,579.05
170,69646.0,Alan Ruiz,Squad Club Atlético Colón,"Aug 19, 1993 (25)",25,left,10.0,0.75,0.47,1.22,0.0,0.22885330183763505,4.57,479.7833333333333
171,61919.0,Alberto Costa,Squad Club Atlético San Martín (Tucumán),"Jan 9, 1985 (33)",33,left,8.0,0.75,0.24,0.99,2.0,0.20146216460657218,0.57,442.26666666666665
172,57885.0,Federico Carrizo,Squad Club Atlético Rosario Central,"May 17, 1991 (27)",27,right,8.0,0.7400000095367432,0.34,1.08,0.0,0.1262446965105204,1.71,769.9333333333334
173,46612.0,Sebastián Bértoli,Squad Club Atlético Patronato de la Juventud Católica,"Oct 16, 1977 (41)",41,right,1.0,0.7400000095367432,0.0,0.74,0.0,0.05692307692307692,0.11,1170.0
174,52390.0,Carlos Izquierdoz,Squad Club Atlético Boca Juniors,"Nov 3, 1988 (30)",30,right,24.0,0.7400000095367432,0.74,1.48,1.0,0.4042284153558242,3.43,329.51666666666665
175,17276.0,Adrián Calello,Squad Club Atlético Banfield,"May 14, 1987 (31)",31,right,7.0,0.7300000190734863,0.29,1.02,1.0,0.10220440881763526,0.34,898.2
176,35300.0,Mathías Abero,Squad Club Atlético Tucumán,"Apr 9, 1990 (28)",28,left,16.0,0.7300000190734863,0.13,0.86,1.0,0.07818181818181819,0.23,990.0
177,728.0,Fernando Gago,Squad Club Atlético Boca Juniors,"Apr 10, 1986 (32)",32,right,5.0,0.7300000190734863,0.67,1.4,0.0,0.19999999999999998,2.29,630.0
178,122008.0,Yeimar Gómez Andrade,Squad Club Atlético Unión (Santa Fe),"Jun 30, 1992 (26)",26,right,28.0,0.7200000286102295,0.57,1.29,1.0,0.1075,2.29,1080.0
179,44771.0,Lucas Orban,Squad Racing Club,"Feb 3, 1989 (29)",29,left,6.0,0.7200000286102295,0.72,1.44,0.0,0.1309090909090909,0.57,990.0
180,603.0,Walter Montillo,Squad Club Atlético Tigre,"Apr 14, 1984 (34)",34,right,14.0,0.7099999785423279,0.22,0.93,0.0,0.2889694458829622,,289.65000000000003
181,87424.0,Fernando Zuqui,Squad Club Estudiantes de La Plata,"Nov 27, 1991 (27)",27,right,5.0,0.6899999976158142,0.29,0.98,1.0,0.11238532110091742,1.71,784.8000000000001
182,118186.0,Mauro Ortiz,Squad Club Atlético Talleres,"Dec 27, 1994 (23)",23,right,19.0,0.6899999976158142,0.18,0.87,1.0,0.40133264992311635,0.17,195.1
183,30896.0,Gastón Díaz,Squad Club Atlético Vélez Sarsfield,"Mar 13, 1988 (30)",30,right,24.0,0.6899999976158142,0.28,0.97,0.0,0.09738050530777669,0.57,896.4833333333333
184,85468.0,Erik Godoy,Squad Club Atlético Colón,"Aug 16, 1993 (25)",25,right,27.0,0.6899999976158142,0.36,1.05,0.0,0.10103169936387447,1.71,935.35
185,99779.0,Luis Abram,Squad Club Atlético Vélez Sarsfield,"Feb 27, 1996 (22)",22,left,29.0,0.6800000071525574,0.6,1.28,1.0,0.10666666666666667,0.51,1080.0
186,95256.0,Marcelo Herrera,Squad Club Atlético Lanús,"Feb 26, 1992 (26)",26,right,2.0,0.6800000071525574,0.0,0.68,0.0,0.22666666666666668,3.43,270.0
187,52937.0,Luciano Pons,Squad Club Atlético San Martín (Tucumán),"Apr 18, 1990 (28)",28,right,27.0,0.6700000166893005,0.58,1.25,1.0,0.33478821545481596,,336.03333333333336
188,104594.0,Leonardo Godoy,Squad Club Atlético Talleres,"Apr 28, 1995 (23)",23,right,25.0,0.6700000166893005,0.58,1.25,0.0,0.10691036951391417,2.01,1052.2833333333335
189,163289.0,Emiliano Ozuna,Squad Club Atlético Aldosivi,"Feb 9, 1996 (22)",22,left,36.0,0.6700000166893005,0.6,1.27,1.0,0.5246729400963968,0.31,217.84999999999997
190,70941.0,Gonzalo Bueno,Squad Club Atlético Colón,"Jan 16, 1993 (25)",25,left,7.0,0.6700000166893005,0.11,0.78,2.0,0.48071216617210677,0.74,146.03333333333336
191,134676.0,Guido Mainero,Squad Club Atlético Vélez Sarsfield,"Mar 23, 1995 (23)",23,right,7.0,0.6700000166893005,0.57,1.24,0.0,0.478730249517409,0.46,233.11666666666667
192,98969.0,Renzo Saravia,Squad Racing Club,"Jun 16, 1993 (25)",25,right,26.0,0.6499999761581421,0.05,0.7,0.0,0.07420057711559978,2.86,849.05
193,6365.0,Martín Galmarini,Squad Club Atlético Tigre,"Feb 28, 1982 (36)",36,right,8.0,0.6399999856948853,0.15,0.79,0.0,0.06789425938599143,0.11,1047.2166666666667
194,176537.0,Maximiliano Comba,Squad Club de Gimnasia y Esgrima La Plata,"Jan 16, 1994 (24)",24,right,30.0,0.6399999856948853,0.0,0.64,1.0,0.13906885034807454,,414.18333333333334
195,133281.0,Saúl Salcedo,Squad Club Atlético Huracán,"Aug 29, 1997 (21)",21,right,6.0,0.6299999952316284,0.1,0.73,0.0,0.06636363636363636,2.01,990.0
196,79877.0,Martín Benítez,Squad Club Atlético Independiente,"Jun 17, 1994 (24)",24,right,7.0,0.6200000047683716,0.19,0.81,2.0,0.18538611511401207,6.86,393.2333333333333
197,48268.0,Pablo Pérez,Squad Club Atlético Boca Juniors,"Aug 10, 1985 (33)",33,right,8.0,0.6200000047683716,0.49,1.11,0.0,0.303986205497515,2.29,328.6333333333333
198,582.0,Jonathan Bottinelli,Squad Club Atlético Unión (Santa Fe),"Sep 14, 1984 (34)",34,left,33.0,0.6200000047683716,0.16,0.78,0.0,0.065,0.51,1080.0
199,94781.0,Franco Costa,Squad Club Atlético San Martín (Tucumán),"Dec 10, 1991 (26)",26,-,11.0,0.6100000143051147,0.15,0.76,1.0,0.38398203592814373,0.09,178.13333333333333
200,70402.0,,Squad Club Atlético Banfield,"Jan 24, 1990 (28)",28,right,34.0,0.6100000143051147,0.33,0.94,0.0,0.1214499342026558,0.31,696.5833333333334
201,51413.0,Camilo Mayada,Squad Club Atlético River Plate,"Jan 8, 1991 (27)",27,right,18.0,0.6100000143051147,0.07,0.68,1.0,0.11333333333333334,1.71,540.0
202,45401.0,Danilo Ortiz,Squad Club Atlético Banfield,"May 28, 1992 (26)",26,left,6.0,0.6100000143051147,0.16,0.77,0.0,0.11,0.57,630.0
203,173015.0,Nicolás Thaller,Squad Club Atlético Lanús,"Sep 7, 1998 (20)",20,right,29.0,0.6000000238418579,0.14,0.74,1.0,0.12333333333333334,0.17,540.0
204,69857.0,Juan Ignacio Sills,Squad Club Atlético Newell's Old Boys,"May 4, 1987 (31)",31,right,21.0,0.6000000238418579,0.45,1.05,0.0,0.20326223337515686,0.23,464.91666666666663
205,100786.0,Matías Romero,Squad Asociación Atlética Argentinos Juniors,"Feb 1, 1996 (22)",22,right,26.0,0.5899999737739563,0.26,0.85,0.0,0.2210024555828398,,346.15000000000003
206,407.0,Fernando Belluschi,Squad Club Atlético San Lorenzo de Almagro,"Sep 10, 1983 (35)",35,both,16.0,0.5899999737739563,0.12,0.71,0.0,0.17806883098787793,2.58,358.85
207,34042.0,Ricardo Noir,Squad Club Atlético Tucumán,"Feb 26, 1987 (31)",31,right,22.0,0.5799999833106995,0.0,0.58,1.0,0.24819716300816227,0.29,210.31666666666666
208,34042.0,Ricardo Noir,Squad Club Atlético Tucumán,"Mar 12, 1995 (23)",23,right,22.0,0.5799999833106995,0.0,0.58,1.0,0.24819716300816227,0.46,210.31666666666666
209,172760.0,Lisandro Martínez,Squad Club Social y Deportivo Defensa y Justicia,"Jan 18, 1998 (20)",20,left,24.0,0.5799999833106995,0.21,0.79,1.0,0.07552313847679071,2.29,941.4333333333333
210,198280.0,Juan Ignacio Méndez,Squad Asociación Atlética Argentinos Juniors,"Apr 28, 1997 (21)",21,right,14.0,0.5799999833106995,0.37,0.95,0.0,0.15537921007996125,0.11,550.2666666666667
211,36117.0,Fabián Rinaudo,Squad Club de Gimnasia y Esgrima La Plata,"May 8, 1987 (31)",31,right,21.0,0.5799999833106995,0.29,0.87,0.0,0.0725,0.86,1080.0
212,36816.0,Marco Torsiglieri,Squad Club Atlético Lanús,"Jan 12, 1988 (30)",30,left,18.0,0.5799999833106995,0.43,1.01,0.0,0.11222222222222222,0.57,810.0
213,37792.0,Pablo Hernández,Squad Club Atlético Independiente,"Oct 24, 1986 (32)",32,left,19.0,0.5699999928474426,0.0,0.57,1.0,0.08788008565310493,5.71,583.75
214,85466.0,Maximiliano Meza,Squad Club Atlético Independiente,"Jan 15, 1992 (26)",26,right,8.0,0.5699999928474426,0.22,0.79,0.0,0.09366354893953366,16.0,759.1
215,138026.0,Franco Zuculini,Squad Club Atlético Colón,"Sep 5, 1990 (28)",28,right,18.0,0.5699999928474426,0.24,0.81,0.0,0.12310030395136778,0.69,592.2
216,116196.0,Juan Cruz Komar,Squad Club Atlético Talleres,"Aug 13, 1996 (22)",22,right,6.0,0.5699999928474426,0.0,0.57,0.0,0.07125,4.0,720.0
217,32264.0,Mauro Guevgeozian,Squad Club de Gimnasia y Esgrima La Plata,"May 10, 1986 (32)",32,right,18.0,0.5600000023841858,0.11,0.67,1.0,0.1540557802852885,0.69,391.41666666666663
218,146048.0,Braian Cufré,Squad Club Atlético Vélez Sarsfield,"Dec 15, 1996 (21)",21,left,3.0,0.5600000023841858,0.3,0.86,2.0,0.09555555555555556,0.91,810.0
219,4818.0,Andrés Lamas,Squad Club Atlético Tucumán,"Jan 16, 1984 (34)",34,left,39.0,0.550000011920929,0.39,0.94,0.0,0.20429025636897813,0.11,414.1166666666667
220,66623.0,Oscar Benítez,Squad Asociación Atlética Argentinos Juniors,"Jan 14, 1993 (25)",25,right,9.0,0.550000011920929,0.39,0.94,0.0,0.16298484459285895,1.71,519.0666666666667
221,140.0,Pablo Álvarez,Squad Club Atlético Huracán,"Apr 17, 1984 (34)",34,right,3.0,0.550000011920929,0.0,0.55,0.0,0.08088015032270364,0.34,612.0166666666667
222,173030.0,Gastón Lodico,Squad Club Atlético Lanús,"May 28, 1998 (20)",20,right,16.0,0.5400000214576721,0.08,0.62,0.0,0.2239315095980202,1.14,249.18333333333334
223,213070.0,Matías Gómez,Squad Club de Gimnasia y Esgrima La Plata,"Aug 10, 1998 (20)",20,-,33.0,0.5400000214576721,0.05,0.59,0.0,0.05119552641727729,,1037.1999999999998
224,144877.0,Matías Escudero,Squad Club Atlético Patronato de la Juventud Católica,"Dec 15, 1988 (29)",29,right,6.0,0.5400000214576721,0.4,0.94,0.0,0.22185314685314686,0.57,381.3333333333333
225,179703.0,Sebastián Villa,Squad Club Atlético Boca Juniors,"May 19, 1996 (22)",22,right,22.0,0.5400000214576721,0.32,0.86,2.0,0.1943584163388298,0.91,398.23333333333335
226,27793.0,Gonzalo Castillejos,Squad Club Atlético San Martín (SJ),"Mar 5, 1986 (32)",32,right,20.0,0.5400000214576721,0.46,1.0,0.0,0.4758967127875209,0.29,189.11666666666667
227,172566.0,Bautista Merlini,Squad Club Atlético San Lorenzo de Almagro,"Jul 4, 1995 (23)",23,right,11.0,0.5400000214576721,0.19,0.73,0.0,0.1848881384550443,2.86,355.35
228,126644.0,Gabriel Alanís,Squad Club Atlético Belgrano,"Mar 16, 1994 (24)",24,left,22.0,0.5299999713897705,0.0,0.53,0.0,0.06587942821628341,0.23,724.05
229,103961.0,Emanuel Cecchini,Squad Club Atlético Banfield,"Dec 24, 1996 (21)",21,right,5.0,0.5299999713897705,0.2,0.73,0.0,0.14718291453533958,1.71,446.3833333333333
230,42356.0,Maximiliano Coronel,Squad Club de Gimnasia y Esgrima La Plata,"Apr 28, 1989 (29)",29,right,23.0,0.5299999713897705,0.45,0.98,0.0,0.07869261996460915,0.34,1120.8166666666666
231,1655.0,Fabricio Coloccini,Squad Club Atlético San Lorenzo de Almagro,"Jan 22, 1982 (36)",36,right,32.0,0.5299999713897705,0.53,1.06,0.0,0.17666666666666667,0.69,540.0
232,206572.0,Valentín Burgoa,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Jan 8, 2000 (18)",18,left,39.0,0.5199999809265137,0.24,0.76,1.0,0.20344024190750012,,336.2166666666667
233,47808.0,Leonel Galeano,Squad Club Atlético Aldosivi,"Aug 2, 1991 (27)",27,right,6.0,0.5099999904632568,0.2,0.71,0.0,0.08856344274791526,0.69,721.5166666666667
234,98359.0,Adrián Arregui,Squad Club Atlético San Martín (Tucumán),"Aug 12, 1992 (26)",26,right,13.0,0.5,0.23,0.73,0.0,0.07974107413775665,0.29,823.9166666666667
235,28823.0,Diego Cardozo,Squad Club Atlético San Martín (SJ),"Jun 2, 1987 (31)",31,left,30.0,0.49000000953674316,0.08,0.57,1.0,0.18551108968177432,0.34,276.53333333333336
236,51.0,Leonardo Pisculichi,Squad Asociación Atlética Argentinos Juniors,"Jan 18, 1984 (34)",34,left,18.0,0.47999998927116394,0.05,0.53,0.0,0.08328725664231879,0.57,572.7166666666666
237,31274.0,Mariano Bíttolo,Squad Club Atlético Newell's Old Boys,"Apr 24, 1990 (28)",28,left,28.0,0.47999998927116394,0.42,0.9,0.0,0.09,0.69,900.0
238,44271.0,Maximiliano Lugo,Squad Club Atlético Belgrano,"Dec 4, 1989 (28)",28,left,16.0,0.47999998927116394,0.09,0.57,1.0,0.11765155569146091,0.4,436.0333333333333
239,55627.0,Nahuel Yeri,Squad Club Atlético Aldosivi,"Nov 12, 1991 (27)",27,right,25.0,0.4699999988079071,0.07,0.54,0.0,0.055576732484562026,0.37,874.4666666666667
240,193561.0,Tomás Cuello,Squad Club Atlético Tucumán,"Mar 5, 2000 (18)",18,right,28.0,0.4699999988079071,0.25,0.72,0.0,0.6012061233957012,0.06,107.78333333333333
241,151431.0,Joaquín Torres,Squad Club Atlético Newell's Old Boys,"Jan 28, 1997 (21)",21,right,18.0,0.46000000834465027,0.09,0.55,0.0,0.3087960074859638,1.71,160.3
242,78833.0,Nicolás Pasquini,Squad Club Atlético Lanús,"Jan 2, 1991 (27)",27,left,21.0,0.46000000834465027,0.31,0.77,0.0,0.06416666666666666,2.86,1080.0
243,8951.0,Matías Caruzzo,Squad Club Atlético Rosario Central,"Aug 15, 1984 (34)",34,right,2.0,0.46000000834465027,0.3,0.76,1.0,0.08444444444444445,0.86,810.0
244,137870.0,Alejandro Altuna,Squad Club Atlético San Martín (Tucumán),"Jan 19, 1992 (26)",26,right,5.0,0.46000000834465027,0.0,0.46,0.0,0.14223545579477784,,291.06666666666666
245,24754.0,Gastón Fernández,Squad Club Estudiantes de La Plata,"Oct 12, 1983 (35)",35,right,10.0,0.46000000834465027,0.0,0.46,2.0,0.11932555123216602,0.34,346.95
246,30027.0,Juan Mattia,Squad Club Atlético San Martín (SJ),"Jun 24, 1988 (30)",30,right,2.0,0.44999998807907104,0.0,0.45,1.0,0.09,0.4,450.0
247,51466.0,Santiago Zurbriggen,Squad Club Atlético Unión (Santa Fe),"Jan 27, 1990 (28)",28,right,20.0,0.44999998807907104,0.41,0.86,1.0,0.344,0.4,225.0
248,105543.0,Nicolás Figal,Squad Club Atlético Independiente,"Apr 3, 1994 (24)",24,right,4.0,0.44999998807907104,0.0,0.45,0.0,0.06460875807609476,5.14,626.85
249,45616.0,Fernando Godoy,Squad Club Atlético Aldosivi,"May 1, 1990 (28)",28,right,15.0,0.4399999976158142,0.24,0.68,0.0,0.06491991089423996,0.57,942.6999999999999
250,16225.0,Federico Mancinelli,Squad Club Atlético Huracán,"May 8, 1982 (36)",36,right,2.0,0.4399999976158142,0.17,0.61,0.0,0.061,0.17,900.0
251,126700.0,Nicolás Giménez,Squad Club Atlético San Martín (Tucumán),"Jan 16, 1996 (22)",22,right,31.0,0.4399999976158142,0.23,0.67,1.0,0.1584895742071141,0.46,380.46666666666664
252,124151.0,Alfio Oviedo,Squad Club Atlético Newell's Old Boys,"Dec 18, 1995 (22)",22,right,19.0,0.4399999976158142,0.44,0.88,1.0,0.3068181818181818,0.29,258.1333333333333
253,101036.0,Joel Soñora,Squad Club Atlético Talleres,"Sep 15, 1996 (22)",22,right,21.0,0.4399999976158142,0.32,0.76,0.0,0.2937933996706994,0.17,232.81666666666666
254,172568.0,Domingo Blanco,Squad Club Social y Deportivo Defensa y Justicia,"Apr 22, 1995 (23)",23,right,8.0,0.4399999976158142,0.2,0.64,0.0,0.07343348277840342,0.4,784.3833333333333
255,103166.0,Federico Álvarez,Squad Club Atlético Belgrano,"Aug 7, 1994 (24)",24,left,24.0,0.4399999976158142,0.0,0.44,0.0,1.1715976331360947,0.51,33.8
256,43831.0,Ciro Rius,Squad Club Social y Deportivo Defensa y Justicia,"Oct 27, 1988 (30)",30,right,12.0,0.4399999976158142,0.21,0.65,0.0,0.0935925125989921,0.69,625.05
257,593.0,Jorge Ortiz,Squad Club Atlético Tigre,"Jun 20, 1984 (34)",34,right,22.0,0.4300000071525574,0.32,0.75,0.0,0.13485166317051245,0.34,500.54999999999995
258,17110.0,Pablo Mouche,Squad Club Atlético San Lorenzo de Almagro,"Oct 11, 1987 (31)",31,left,37.0,0.4300000071525574,0.27,0.7,0.0,0.103840448327015,1.14,606.6999999999999
259,37104.0,Ramón Ábila,Squad Club Atlético Boca Juniors,"Oct 14, 1989 (29)",29,right,17.0,0.4300000071525574,0.08,0.51,1.0,0.17481274596927765,6.86,262.56666666666666
260,8670.0,Guillermo Burdisso,Squad Club Atlético Independiente,"Sep 26, 1988 (30)",30,right,3.0,0.4300000071525574,0.43,0.86,0.0,0.2380073800738008,2.06,325.19999999999993
261,106093.0,Gonzalo Piovi,Squad Club de Gimnasia y Esgrima La Plata,"Sep 8, 1994 (24)",24,left,3.0,0.4300000071525574,0.27,0.7,0.0,0.07777777777777778,0.57,810.0
262,4298.0,Marcelo Díaz,Squad Racing Club,"Dec 30, 1986 (31)",31,right,21.0,0.4300000071525574,0.16,0.59,0.0,0.06943596896521664,2.86,764.7333333333332
263,375.0,Matías Fritzler,Squad Club Atlético Colón,"Aug 23, 1986 (32)",32,right,5.0,0.4300000071525574,0.2,0.63,0.0,0.06143566591422122,0.57,922.9166666666667
264,105873.0,Francisco Grahl,Squad Club Atlético San Martín (SJ),"Mar 5, 1992 (26)",26,left,26.0,0.4300000071525574,0.39,0.82,0.0,0.42264006872196236,0.34,174.61666666666667
265,24111.0,Víctor Ayala,Squad Club de Gimnasia y Esgrima La Plata,"Jan 1, 1988 (30)",30,right,16.0,0.41999998688697815,0.22,0.64,0.0,0.2408698076386953,0.57,239.13333333333333
266,57549.0,Nicolás Domingo,Squad Club Atlético Independiente,"Aug 4, 1985 (33)",33,right,5.0,0.41999998688697815,0.21,0.63,0.0,0.06631061905504444,0.86,855.0666666666666
267,126560.0,Jorge Rodríguez,Squad Club Atlético Banfield,"Sep 15, 1995 (23)",23,right,30.0,0.41999998688697815,0.04,0.46,0.0,0.06571428571428571,0.8,630.0
268,209194.0,Elías Pereyra,Squad Club Atlético San Lorenzo de Almagro,"Feb 15, 1999 (19)",19,left,21.0,0.41999998688697815,0.42,0.84,0.0,0.10952553422672945,,690.25
269,172559.0,Marcos Senesi,Squad Club Atlético San Lorenzo de Almagro,"May 10, 1997 (21)",21,left,6.0,0.4099999964237213,0.16,0.57,0.0,0.05181818181818181,2.06,990.0
270,101432.0,Manuel De Iriondo,Squad Club Atlético Unión (Santa Fe),"May 6, 1993 (25)",25,right,23.0,0.4099999964237213,0.13,0.54,0.0,0.1550074420582607,0.29,313.5333333333333
271,147633.0,Nahuel Estévez,Squad Club Estudiantes de La Plata,"Nov 14, 1995 (23)",23,right,24.0,0.4099999964237213,0.35,0.76,1.0,0.1912216941571149,,357.7
272,146440.0,Diego Valoyes,Squad Club Atlético Talleres,"Sep 22, 1996 (22)",22,right,18.0,0.4099999964237213,0.05,0.46,0.0,0.299349240780911,0.57,138.3
273,51618.0,Marcelo Larrondo,Squad Club Social y Deportivo Defensa y Justicia,"Aug 16, 1988 (30)",30,right,16.0,0.4099999964237213,0.28,0.69,1.0,0.48623254600026095,1.14,127.71666666666667
274,49644.0,Mauro Maidana,Squad Asociación Atlética Argentinos Juniors,"Jul 12, 1990 (28)",28,left,3.0,0.4000000059604645,0.4,0.8,0.0,0.4,0.23,180.0
275,16599.0,Bruno Bianchi,Squad Club Atlético Tucumán,"Feb 17, 1989 (29)",29,right,2.0,0.4000000059604645,0.0,0.4,1.0,0.042559060548144935,0.69,845.8833333333333
276,57154.0,Marcos Figueroa,Squad Club Atlético San Martín (Tucumán),"Jan 18, 1990 (28)",28,right,19.0,0.4000000059604645,0.36,0.76,0.0,0.24169611307420497,1.71,283.0
277,376.0,Matías Pérez García,Squad Club Atlético Tigre,"Oct 13, 1984 (34)",34,left,10.0,0.4000000059604645,0.24,0.64,0.0,0.12200374201292055,0.34,472.1166666666666
278,56334.0,Fabián Espíndola,Squad Club Atlético San Martín (Tucumán),"May 4, 1985 (33)",33,both,14.0,0.38999998569488525,0.18,0.57,0.0,0.16816915259793475,0.57,305.05
279,146831.0,Stefano Callegari,Squad Club Atlético Newell's Old Boys,"Jan 6, 1997 (21)",21,right,29.0,0.38999998569488525,0.0,0.39,0.0,0.055714285714285716,0.06,630.0
280,16283.0,Ignacio Canuto,Squad Club Atlético Tigre,"Feb 20, 1986 (32)",32,right,6.0,0.3799999952316284,0.3,0.68,0.0,0.05666666666666667,0.4,1080.0
281,97643.0,Fabrizio Angileri,Squad Club Deportivo Godoy Cruz Antonio Tomba,"Apr 15, 1994 (24)",24,left,21.0,0.3700000047683716,0.11,0.48,0.0,0.04082275490597537,2.86,1058.2333333333333
282,479.0,Carlos Araujo,Squad Club Atlético Huracán,"Nov 19, 1981 (37)",37,right,4.0,0.3700000047683716,0.11,0.48,1.0,0.08,0.17,540.0
283,115360.0,Jonathan Cabral,Squad Club Atlético Tucumán,"May 10, 1992 (26)",26,right,31.0,0.3700000047683716,0.22,0.59,0.0,0.049166666666666664,0.69,1080.0
284,94965.0,Hernán Petryk,Squad Club Atlético San Martín (Tucumán),"Oct 21, 1994 (24)",24,right,32.0,0.3700000047683716,0.3,0.67,0.0,0.0899910456670978,0.34,670.0666666666667
285,33562.0,Gastón Bojanich,Squad Asociación Atlética Argentinos Juniors,"Apr 23, 1985 (33)",33,left,23.0,0.3700000047683716,0.18,0.55,0.0,0.04583333333333334,0.23,1080.0
286,66889.0,Gastón Campi,Squad Club Estudiantes de La Plata,"Apr 6, 1991 (27)",27,left,15.0,0.36000001430511475,0.0,0.36,0.0,0.05558573756898179,1.71,582.8833333333333
